t_ms,s,thr
156272.0,961,518.5
156322.0,961,518.5
156372.0,961,518.5
156422.0,961,518.5
156472.0,961,518.5
156522.0,961,518.5
156572.0,962,518.5
156622.0,961,518.5
156672.0,961,518.5
156722.0,961,518.5
156772.0,961,518.5
156822.0,961,518.5
156872.0,961,518.5
156922.0,961,518.5
156972.0,961,518.5
157022.0,961,518.5
157072.0,961,518.5
157122.0,961,518.5
157172.0,961,518.5
157222.0,961,518.5
157272.0,961,518.5
157322.0,961,518.5
157372.0,962,518.5
157422.0,961,518.5
157472.0,961,518.5
157522.0,962,518.5
157572.0,961,518.5
157622.0,961,518.5
157672.0,961,518.5
157722.0,961,518.5
157772.0,961,518.5
157822.0,961,518.5
157872.0,961,518.5
157922.0,961,518.5
157972.0,961,518.5
158022.0,961,518.5
158072.0,962,518.5
158123.0,961,518.5
158173.0,961,518.5
158223.0,961,518.5
158273.0,961,518.5
158323.0,961,518.5
158373.0,961,518.5
158423.0,961,518.5
158473.0,962,518.5
158523.0,961,518.5
158573.0,961,518.5
158623.0,961,518.5
158673.0,961,518.5
158723.0,961,518.5
158773.0,962,518.5
158823.0,961,518.5
158873.0,961,518.5
158923.0,961,518.5
158973.0,961,518.5
159023.0,961,518.5
159073.0,961,518.5
159123.0,961,518.5
159173.0,961,518.5
159223.0,961,518.5
159273.0,961,518.5
159323.0,961,518.5
159373.0,961,518.5
159423.0,961,518.5
159473.0,961,518.5
159523.0,961,518.5
159574.0,962,518.5
159624.0,961,518.5
159674.0,961,518.5
159724.0,962,518.5
159774.0,961,518.5
159824.0,961,518.5
159874.0,962,518.5
159924.0,961,518.5
159974.0,961,518.5
160024.0,961,518.5
160074.0,961,518.5
160124.0,962,518.5
160174.0,961,518.5
160224.0,961,518.5
160274.0,962,518.5
160324.0,961,518.5
160374.0,961,518.5
160424.0,961,518.5
160474.0,961,518.5
160524.0,961,518.5
160574.0,961,518.5
160624.0,961,518.5
160674.0,962,518.5
160724.0,961,518.5
160774.0,961,518.5
160824.0,961,518.5
160874.0,961,518.5
160924.0,961,518.5
160974.0,961,518.5
161024.0,961,518.5
161074.0,961,518.5
161124.0,961,518.5
161174.0,961,518.5
161224.0,961,518.5
161274.0,961,518.5
161324.0,961,518.5
161374.0,961,518.5
161424.0,961,518.5
161474.0,961,518.5
161524.0,961,518.5
161574.0,961,518.5
161624.0,961,518.5
161674.0,961,518.5
161724.0,961,518.5
161774.0,961,518.5
161824.0,961,518.5
161874.0,961,518.5
161924.0,961,518.5
161974.0,961,518.5
162024.0,961,518.5
162074.0,961,518.5
162124.0,961,518.5
162174.0,961,518.5
162224.0,961,518.5
162274.0,961,518.5
162324.0,961,518.5
162374.0,961,518.5
162424.0,961,518.5
162475.0,961,518.5
162525.0,961,518.5
162575.0,961,518.5
162625.0,961,518.5
162675.0,961,518.5
162725.0,961,518.5
162775.0,961,518.5
162825.0,961,518.5
162875.0,961,518.5
162925.0,961,518.5
162975.0,961,518.5
163025.0,961,518.5
163075.0,961,518.5
163125.0,961,518.5
163175.0,961,518.5
163225.0,961,518.5
163275.0,961,518.5
163325.0,961,518.5
163375.0,961,518.5
163425.0,962,518.5
163475.0,961,518.5
163525.0,961,518.5
163575.0,961,518.5
163625.0,961,518.5
163675.0,961,518.5
163725.0,961,518.5
163775.0,961,518.5
163825.0,961,518.5
163875.0,961,518.5
163926.0,961,518.5
163976.0,961,518.5
164026.0,961,518.5
164076.0,961,518.5
164126.0,961,518.5
164176.0,961,518.5
164226.0,961,518.5
164276.0,961,518.5
164326.0,960,518.5
164376.0,961,518.5
164426.0,961,518.5
164476.0,960,518.5
164526.0,961,518.5
164576.0,960,518.5
164626.0,961,518.5
164676.0,961,518.5
164726.0,961,518.5
164776.0,961,518.5
164826.0,961,518.5
164876.0,960,518.5
164926.0,961,518.5
164976.0,961,518.5
165026.0,961,518.5
165076.0,961,518.5
165126.0,961,518.5
165176.0,961,518.5
165226.0,961,518.5
165276.0,961,518.5
165326.0,961,518.5
165376.0,961,518.5
165426.0,961,518.5
165476.0,961,518.5
165526.0,960,518.5
165576.0,961,518.5
165626.0,961,518.5
165676.0,961,518.5
165726.0,961,518.5
165776.0,961,518.5
165826.0,961,518.5
165876.0,961,518.5
165926.0,961,518.5
165976.0,961,518.5
166026.0,961,518.5
166076.0,961,518.5
166126.0,960,518.5
166176.0,961,518.5
166226.0,961,518.5
166276.0,961,518.5
166326.0,961,518.5
166376.0,961,518.5
166426.0,961,518.5
166476.0,961,518.5
166526.0,961,518.5
166576.0,961,518.5
166626.0,961,518.5
166676.0,961,518.5
166726.0,961,518.5
166776.0,961,518.5
166827.0,960,518.5
166877.0,961,518.5
166927.0,961,518.5
166977.0,961,518.5
167027.0,961,518.5
167077.0,960,518.5
167127.0,961,518.5
167177.0,961,518.5
167227.0,961,518.5
167277.0,961,518.5
167327.0,961,518.5
167377.0,961,518.5
167427.0,961,518.5
167477.0,961,518.5
167527.0,961,518.5
167577.0,961,518.5
167627.0,961,518.5
167677.0,961,518.5
167727.0,961,518.5
167777.0,961,518.5
167827.0,961,518.5
167877.0,961,518.5
167927.0,961,518.5
167977.0,961,518.5
168027.0,961,518.5
168077.0,960,518.5
168127.0,961,518.5
168177.0,961,518.5
168227.0,961,518.5
168278.0,961,518.5
168328.0,961,518.5
168378.0,961,518.5
168428.0,961,518.5
168478.0,961,518.5
168528.0,961,518.5
168578.0,960,518.5
168628.0,960,518.5
168678.0,961,518.5
168728.0,961,518.5
168778.0,961,518.5
168828.0,961,518.5
168878.0,961,518.5
168928.0,961,518.5
168978.0,961,518.5
169028.0,961,518.5
169078.0,961,518.5
169128.0,961,518.5
169178.0,961,518.5
169228.0,961,518.5
169278.0,961,518.5
169328.0,961,518.5
169378.0,961,518.5
169428.0,961,518.5
169478.0,961,518.5
169528.0,961,518.5
169578.0,961,518.5
169628.0,961,518.5
169678.0,961,518.5
169728.0,961,518.5
169778.0,961,518.5
169828.0,961,518.5
169878.0,961,518.5
169928.0,961,518.5
169978.0,961,518.5
170028.0,961,518.5
170078.0,961,518.5
170128.0,961,518.5
170178.0,961,518.5
170228.0,961,518.5
170278.0,961,518.5
170328.0,961,518.5
170378.0,961,518.5
170428.0,961,518.5
170478.0,961,518.5
170528.0,961,518.5
170578.0,961,518.5
170628.0,961,518.5
170678.0,961,518.5
170728.0,961,518.5
170778.0,961,518.5
170828.0,961,518.5
170878.0,961,518.5
170928.0,961,518.5
170978.0,961,518.5
171028.0,961,518.5
171078.0,961,518.5
171128.0,961,518.5
171179.0,961,518.5
171229.0,961,518.5
171279.0,961,518.5
171329.0,961,518.5
171379.0,961,518.5
171429.0,961,518.5
171479.0,961,518.5
171529.0,961,518.5
171579.0,961,518.5
171629.0,961,518.5
171679.0,961,518.5
171729.0,961,518.5
171779.0,961,518.5
171829.0,961,518.5
171879.0,961,518.5
171929.0,960,518.5
171979.0,961,518.5
172029.0,961,518.5
172079.0,961,518.5
172129.0,961,518.5
172179.0,961,518.5
172229.0,961,518.5
172279.0,961,518.5
172329.0,961,518.5
172379.0,961,518.5
172429.0,961,518.5
172479.0,961,518.5
172529.0,961,518.5
172579.0,961,518.5
172630.0,961,518.5
172680.0,961,518.5
172730.0,961,518.5
172780.0,961,518.5
172830.0,961,518.5
172880.0,961,518.5
172930.0,961,518.5
172980.0,961,518.5
173030.0,961,518.5
173080.0,961,518.5
173130.0,961,518.5
173180.0,960,518.5
173230.0,961,518.5
173280.0,961,518.5
173330.0,961,518.5
173380.0,961,518.5
173430.0,961,518.5
173480.0,961,518.5
173530.0,961,518.5
173580.0,961,518.5
173630.0,961,518.5
173680.0,961,518.5
173730.0,961,518.5
173780.0,962,518.5
173830.0,961,518.5
173880.0,961,518.5
173930.0,961,518.5
173980.0,961,518.5
174030.0,961,518.5
174080.0,961,518.5
174130.0,961,518.5
174180.0,961,518.5
174230.0,961,518.5
174280.0,961,518.5
174330.0,961,518.5
174380.0,961,518.5
174430.0,961,518.5
174480.0,961,518.5
174530.0,961,518.5
174580.0,961,518.5
174630.0,961,518.5
174680.0,960,518.5
174730.0,961,518.5
174780.0,961,518.5
174830.0,961,518.5
174880.0,961,518.5
174930.0,961,518.5
174980.0,961,518.5
175030.0,961,518.5
175080.0,961,518.5
175130.0,961,518.5
175180.0,961,518.5
175230.0,961,518.5
175280.0,961,518.5
175330.0,961,518.5
175380.0,961,518.5
175430.0,961,518.5
175480.0,961,518.5
175531.0,960,518.5
175581.0,961,518.5
175631.0,961,518.5
175681.0,961,518.5
175731.0,961,518.5
175781.0,961,518.5
175831.0,961,518.5
175881.0,961,518.5
175931.0,961,518.5
175981.0,961,518.5
176031.0,961,518.5
176081.0,961,518.5
176131.0,961,518.5
176181.0,961,518.5
176231.0,961,518.5
176281.0,961,518.5
176331.0,961,518.5
176381.0,961,518.5
176431.0,960,518.5
176481.0,961,518.5
176531.0,961,518.5
176581.0,961,518.5
176631.0,961,518.5
176681.0,961,518.5
176731.0,961,518.5
176781.0,961,518.5
176831.0,961,518.5
176881.0,961,518.5
176931.0,961,518.5
176982.0,961,518.5
177032.0,961,518.5
177082.0,961,518.5
177132.0,961,518.5
177182.0,961,518.5
177232.0,961,518.5
177282.0,961,518.5
177332.0,961,518.5
177382.0,961,518.5
177432.0,961,518.5
177482.0,961,518.5
177532.0,961,518.5
177582.0,961,518.5
177632.0,961,518.5
177682.0,961,518.5
177732.0,961,518.5
177782.0,961,518.5
177832.0,961,518.5
177882.0,961,518.5
177932.0,961,518.5
177982.0,961,518.5
178032.0,961,518.5
178082.0,961,518.5
178132.0,961,518.5
178182.0,961,518.5
178232.0,961,518.5
178282.0,961,518.5
178332.0,962,518.5
178382.0,961,518.5
178432.0,961,518.5
178482.0,961,518.5
178532.0,961,518.5
178582.0,961,518.5
178632.0,961,518.5
178682.0,961,518.5
178732.0,961,518.5
178782.0,961,518.5
178832.0,961,518.5
178882.0,962,518.5
178932.0,961,518.5
178982.0,961,518.5
179032.0,961,518.5
179082.0,961,518.5
179132.0,961,518.5
179182.0,961,518.5
179232.0,961,518.5
179282.0,961,518.5
179332.0,961,518.5
179382.0,961,518.5
179432.0,962,518.5
179482.0,961,518.5
179532.0,961,518.5
179582.0,961,518.5
179632.0,961,518.5
179682.0,961,518.5
179732.0,961,518.5
179782.0,961,518.5
179832.0,961,518.5
179883.0,961,518.5
179933.0,961,518.5
179983.0,961,518.5
180033.0,961,518.5
180083.0,961,518.5
180133.0,961,518.5
180183.0,961,518.5
180233.0,961,518.5
180283.0,961,518.5
180333.0,961,518.5
180383.0,961,518.5
180433.0,961,518.5
180483.0,961,518.5
180533.0,961,518.5
180583.0,961,518.5
180633.0,961,518.5
180683.0,961,518.5
180733.0,961,518.5
180783.0,961,518.5
180833.0,961,518.5
180883.0,961,518.5
180933.0,961,518.5
180983.0,961,518.5
181033.0,961,518.5
181083.0,961,518.5
181133.0,961,518.5
181183.0,961,518.5
181233.0,961,518.5
181283.0,961,518.5
181334.0,961,518.5
181384.0,961,518.5
181434.0,961,518.5
181484.0,961,518.5
181534.0,961,518.5
181584.0,961,518.5
181634.0,961,518.5
181684.0,961,518.5
181734.0,961,518.5
181784.0,961,518.5
181834.0,961,518.5
181884.0,961,518.5
181934.0,961,518.5
181984.0,961,518.5
182034.0,961,518.5
182084.0,961,518.5
182134.0,961,518.5
182184.0,961,518.5
182234.0,961,518.5
182284.0,961,518.5
182334.0,961,518.5
182384.0,961,518.5
182434.0,961,518.5
182484.0,961,518.5
182534.0,961,518.5
182584.0,961,518.5
182634.0,961,518.5
182684.0,961,518.5
182734.0,961,518.5
182784.0,961,518.5
182834.0,961,518.5
182884.0,961,518.5
182934.0,961,518.5
182984.0,961,518.5
183034.0,961,518.5
183084.0,961,518.5
183134.0,961,518.5
183184.0,961,518.5
183234.0,961,518.5
183284.0,961,518.5
183334.0,961,518.5
183384.0,961,518.5
183434.0,961,518.5
183484.0,961,518.5
183534.0,960,518.5
183584.0,961,518.5
183634.0,961,518.5
183684.0,961,518.5
183734.0,961,518.5
183784.0,961,518.5
183834.0,961,518.5
183884.0,961,518.5
183934.0,961,518.5
183984.0,961,518.5
184034.0,961,518.5
184084.0,960,518.5
184134.0,960,518.5
184184.0,961,518.5
184235.0,961,518.5
184285.0,961,518.5
184335.0,960,518.5
184385.0,961,518.5
184435.0,961,518.5
184485.0,961,518.5
184535.0,961,518.5
184585.0,961,518.5
184635.0,961,518.5
184685.0,960,518.5
184735.0,961,518.5
184785.0,961,518.5
184835.0,961,518.5
184885.0,961,518.5
184935.0,960,518.5
184985.0,961,518.5
185035.0,961,518.5
185085.0,961,518.5
185135.0,961,518.5
185185.0,961,518.5
185235.0,961,518.5
185285.0,960,518.5
185335.0,961,518.5
185385.0,961,518.5
185435.0,961,518.5
185485.0,961,518.5
185535.0,961,518.5
185585.0,961,518.5
185635.0,961,518.5
185686.0,961,518.5
185736.0,960,518.5
185786.0,960,518.5
185836.0,961,518.5
185886.0,961,518.5
185936.0,961,518.5
185986.0,961,518.5
186036.0,961,518.5
186086.0,961,518.5
186136.0,961,518.5
186186.0,961,518.5
186236.0,961,518.5
186286.0,961,518.5
186336.0,961,518.5
186386.0,961,518.5
186436.0,961,518.5
186486.0,961,518.5
186536.0,961,518.5
186586.0,961,518.5
186636.0,961,518.5
186686.0,961,518.5
186736.0,961,518.5
186786.0,961,518.5
186836.0,961,518.5
186886.0,961,518.5
186936.0,961,518.5
186986.0,961,518.5
187036.0,961,518.5
187086.0,960,518.5
187136.0,961,518.5
187186.0,961,518.5
187236.0,961,518.5
187286.0,961,518.5
187336.0,961,518.5
187386.0,961,518.5
187436.0,960,518.5
187486.0,961,518.5
187536.0,960,518.5
187586.0,961,518.5
187636.0,961,518.5
187686.0,961,518.5
187736.0,961,518.5
187786.0,961,518.5
187836.0,961,518.5
187886.0,961,518.5
187936.0,960,518.5
187986.0,961,518.5
188036.0,961,518.5
188086.0,961,518.5
188136.0,961,518.5
188186.0,961,518.5
188236.0,961,518.5
188286.0,961,518.5
188336.0,961,518.5
188386.0,961,518.5
188436.0,961,518.5
188486.0,961,518.5
188536.0,961,518.5
188587.0,961,518.5
188637.0,961,518.5
188687.0,961,518.5
188737.0,961,518.5
188787.0,961,518.5
188837.0,961,518.5
188887.0,961,518.5
188937.0,961,518.5
188987.0,961,518.5
189037.0,961,518.5
189087.0,961,518.5
189137.0,961,518.5
189187.0,961,518.5
189237.0,962,518.5
189287.0,961,518.5
189337.0,961,518.5
189387.0,961,518.5
189437.0,961,518.5
189487.0,961,518.5
189537.0,961,518.5
189587.0,961,518.5
189637.0,961,518.5
189687.0,961,518.5
189737.0,961,518.5
189787.0,962,518.5
189837.0,961,518.5
189887.0,961,518.5
189937.0,961,518.5
189987.0,961,518.5
190038.0,961,518.5
190088.0,961,518.5
190138.0,961,518.5
190188.0,961,518.5
190238.0,961,518.5
190288.0,961,518.5
190338.0,961,518.5
190388.0,961,518.5
190438.0,961,518.5
190488.0,962,518.5
190538.0,961,518.5
190588.0,961,518.5
190638.0,962,518.5
190688.0,961,518.5
190738.0,961,518.5
190788.0,961,518.5
190838.0,961,518.5
190888.0,961,518.5
190938.0,961,518.5
190988.0,961,518.5
191038.0,961,518.5
191088.0,961,518.5
191138.0,961,518.5
191188.0,961,518.5
191238.0,961,518.5
191288.0,961,518.5
191338.0,961,518.5
191388.0,961,518.5
191438.0,961,518.5
191488.0,960,518.5
191538.0,960,518.5
191588.0,961,518.5
191638.0,960,518.5
191688.0,961,518.5
191738.0,961,518.5
191788.0,961,518.5
191838.0,961,518.5
191888.0,961,518.5
191938.0,961,518.5
191988.0,961,518.5
192038.0,961,518.5
192088.0,961,518.5
192138.0,961,518.5
192188.0,961,518.5
192238.0,961,518.5
192288.0,961,518.5
192338.0,961,518.5
192388.0,961,518.5
192438.0,960,518.5
192488.0,961,518.5
192538.0,961,518.5
192588.0,961,518.5
192638.0,961,518.5
192688.0,961,518.5
192738.0,961,518.5
192788.0,961,518.5
192838.0,961,518.5
192888.0,960,518.5
192939.0,961,518.5
192989.0,961,518.5
193039.0,961,518.5
193089.0,961,518.5
193139.0,961,518.5
193189.0,961,518.5
193239.0,961,518.5
193289.0,961,518.5
193339.0,961,518.5
193389.0,961,518.5
193439.0,961,518.5
193489.0,961,518.5
193539.0,961,518.5
193589.0,961,518.5
193639.0,961,518.5
193689.0,961,518.5
193739.0,961,518.5
193789.0,961,518.5
193839.0,961,518.5
193889.0,961,518.5
193939.0,961,518.5
193989.0,961,518.5
194039.0,961,518.5
194089.0,961,518.5
194139.0,961,518.5
194189.0,961,518.5
194239.0,961,518.5
194289.0,961,518.5
194339.0,961,518.5
194390.0,961,518.5
194440.0,961,518.5
194490.0,961,518.5
194540.0,961,518.5
194590.0,961,518.5
194640.0,961,518.5
194690.0,961,518.5
194740.0,961,518.5
194790.0,961,518.5
194840.0,961,518.5
194890.0,961,518.5
194940.0,961,518.5
194990.0,961,518.5
195040.0,962,518.5
195090.0,961,518.5
195140.0,961,518.5
195190.0,961,518.5
195240.0,961,518.5
195290.0,961,518.5
195340.0,961,518.5
195390.0,961,518.5
195440.0,961,518.5
195490.0,961,518.5
195540.0,961,518.5
195590.0,961,518.5
195640.0,961,518.5
195690.0,961,518.5
195740.0,961,518.5
195790.0,961,518.5
195840.0,961,518.5
195890.0,962,518.5
195940.0,961,518.5
195990.0,961,518.5
196040.0,961,518.5
196090.0,961,518.5
196140.0,961,518.5
196190.0,961,518.5
196240.0,961,518.5
196290.0,961,518.5
196340.0,961,518.5
196390.0,961,518.5
196440.0,961,518.5
196490.0,961,518.5
196540.0,961,518.5
196590.0,961,518.5
196640.0,961,518.5
196690.0,962,518.5
196740.0,961,518.5
196790.0,961,518.5
196840.0,961,518.5
196890.0,961,518.5
196940.0,961,518.5
196990.0,961,518.5
197040.0,961,518.5
197090.0,961,518.5
197140.0,961,518.5
197190.0,961,518.5
197240.0,962,518.5
197291.0,961,518.5
197341.0,961,518.5
197391.0,961,518.5
197441.0,961,518.5
197491.0,961,518.5
197541.0,961,518.5
197591.0,961,518.5
197641.0,961,518.5
197691.0,961,518.5
197741.0,961,518.5
197791.0,962,518.5
197841.0,961,518.5
197891.0,961,518.5
197941.0,961,518.5
197991.0,961,518.5
198041.0,961,518.5
198091.0,961,518.5
198141.0,961,518.5
198191.0,961,518.5
198241.0,961,518.5
198291.0,961,518.5
198341.0,962,518.5
198391.0,961,518.5
198441.0,961,518.5
198491.0,961,518.5
198541.0,961,518.5
198591.0,961,518.5
198641.0,961,518.5
198691.0,961,518.5
198742.0,961,518.5
198792.0,961,518.5
198842.0,961,518.5
198892.0,961,518.5
198942.0,961,518.5
198992.0,961,518.5
199042.0,961,518.5
199092.0,959,518.5
199142.0,957,518.5
199192.0,956,518.5
199242.0,956,518.5
199292.0,955,518.5
199342.0,955,518.5
199392.0,955,518.5
199442.0,957,518.5
199492.0,957,518.5
199542.0,958,518.5
199592.0,958,518.5
199642.0,958,518.5
199692.0,958,518.5
199742.0,958,518.5
199792.0,958,518.5
199842.0,958,518.5
199892.0,958,518.5
199942.0,957,518.5
199992.0,959,518.5
200042.0,958,518.5
200092.0,957,518.5
200142.0,958,518.5
200192.0,958,518.5
200242.0,958,518.5
200292.0,958,518.5
200342.0,957,518.5
200392.0,957,518.5
200442.0,957,518.5
200492.0,957,518.5
200542.0,959,518.5
200592.0,958,518.5
200642.0,958,518.5
200692.0,958,518.5
200742.0,958,518.5
200792.0,958,518.5
200842.0,958,518.5
200892.0,958,518.5
200942.0,959,518.5
200992.0,958,518.5
201042.0,958,518.5
201092.0,959,518.5
201142.0,959,518.5
201192.0,958,518.5
201242.0,959,518.5
201292.0,958,518.5
201342.0,959,518.5
201392.0,959,518.5
201442.0,959,518.5
201492.0,959,518.5
201542.0,959,518.5
201592.0,959,518.5
201643.0,959,518.5
201693.0,959,518.5
201743.0,959,518.5
201793.0,960,518.5
201843.0,959,518.5
201893.0,959,518.5
201943.0,959,518.5
201993.0,959,518.5
202043.0,959,518.5
202093.0,959,518.5
202143.0,959,518.5
202193.0,959,518.5
202243.0,959,518.5
202293.0,960,518.5
202343.0,960,518.5
202393.0,960,518.5
202443.0,960,518.5
202493.0,960,518.5
202543.0,960,518.5
202593.0,960,518.5
202643.0,960,518.5
202693.0,960,518.5
202743.0,960,518.5
202793.0,959,518.5
202843.0,960,518.5
202893.0,960,518.5
202943.0,960,518.5
202993.0,960,518.5
203043.0,960,518.5
203094.0,960,518.5
203144.0,961,518.5
203194.0,960,518.5
203244.0,960,518.5
203294.0,960,518.5
203344.0,960,518.5
203394.0,960,518.5
203444.0,961,518.5
203494.0,960,518.5
203544.0,960,518.5
203594.0,960,518.5
203644.0,960,518.5
203694.0,960,518.5
203744.0,960,518.5
203794.0,960,518.5
203844.0,960,518.5
203894.0,960,518.5
203944.0,960,518.5
203994.0,960,518.5
204044.0,960,518.5
204094.0,960,518.5
204144.0,960,518.5
204194.0,960,518.5
204244.0,960,518.5
204294.0,960,518.5
204344.0,960,518.5
204394.0,960,518.5
204444.0,959,518.5
204494.0,960,518.5
204544.0,960,518.5
204594.0,960,518.5
204644.0,960,518.5
204694.0,960,518.5
204744.0,960,518.5
204794.0,960,518.5
204844.0,960,518.5
204894.0,960,518.5
204944.0,960,518.5
204994.0,960,518.5
205044.0,960,518.5
205094.0,960,518.5
205144.0,960,518.5
205194.0,960,518.5
205244.0,960,518.5
205294.0,960,518.5
205344.0,960,518.5
205394.0,960,518.5
205444.0,960,518.5
205494.0,960,518.5
205544.0,959,518.5
205594.0,960,518.5
205644.0,960,518.5
205694.0,959,518.5
205744.0,960,518.5
205794.0,959,518.5
205844.0,959,518.5
205894.0,960,518.5
205944.0,960,518.5
205995.0,960,518.5
206045.0,960,518.5
206095.0,960,518.5
206145.0,960,518.5
206195.0,960,518.5
206245.0,959,518.5
206295.0,960,518.5
206345.0,960,518.5
206395.0,959,518.5
206445.0,960,518.5
206495.0,959,518.5
206545.0,959,518.5
206595.0,959,518.5
206645.0,959,518.5
206695.0,959,518.5
206745.0,960,518.5
206795.0,959,518.5
206845.0,960,518.5
206895.0,959,518.5
206945.0,959,518.5
206995.0,959,518.5
207045.0,960,518.5
207095.0,959,518.5
207145.0,959,518.5
207195.0,959,518.5
207245.0,959,518.5
207295.0,959,518.5
207345.0,959,518.5
207395.0,960,518.5
207446.0,959,518.5
207496.0,959,518.5
207546.0,959,518.5
207596.0,959,518.5
207646.0,959,518.5
207696.0,959,518.5
207746.0,959,518.5
207796.0,959,518.5
207846.0,959,518.5
207896.0,959,518.5
207946.0,960,518.5
207996.0,960,518.5
208046.0,959,518.5
208096.0,960,518.5
208146.0,960,518.5
208196.0,959,518.5
208246.0,959,518.5
208296.0,959,518.5
208346.0,959,518.5
208396.0,959,518.5
208446.0,959,518.5
208496.0,960,518.5
208546.0,959,518.5
208596.0,959,518.5
208646.0,959,518.5
208696.0,959,518.5
208746.0,959,518.5
208796.0,959,518.5
208846.0,959,518.5
208896.0,959,518.5
208946.0,959,518.5
208996.0,959,518.5
209046.0,960,518.5
209096.0,959,518.5
209146.0,959,518.5
209196.0,959,518.5
209246.0,959,518.5
209296.0,959,518.5
209346.0,959,518.5
209396.0,959,518.5
209446.0,959,518.5
209496.0,959,518.5
209546.0,959,518.5
209596.0,959,518.5
209646.0,959,518.5
209696.0,959,518.5
209746.0,959,518.5
209796.0,959,518.5
209846.0,959,518.5
209896.0,960,518.5
209946.0,959,518.5
209996.0,959,518.5
210046.0,959,518.5
210096.0,958,518.5
210146.0,959,518.5
210196.0,959,518.5
210246.0,959,518.5
210296.0,959,518.5
210347.0,959,518.5
210397.0,960,518.5
210447.0,960,518.5
210497.0,960,518.5
210547.0,960,518.5
210597.0,961,518.5
210647.0,960,518.5
210697.0,960,518.5
210747.0,960,518.5
210797.0,960,518.5
210847.0,961,518.5
210897.0,960,518.5
210947.0,960,518.5
210997.0,960,518.5
211047.0,960,518.5
211097.0,960,518.5
211147.0,961,518.5
211197.0,960,518.5
211247.0,961,518.5
211297.0,960,518.5
211347.0,961,518.5
211397.0,961,518.5
211447.0,961,518.5
211497.0,961,518.5
211547.0,961,518.5
211597.0,960,518.5
211647.0,960,518.5
211697.0,961,518.5
211747.0,960,518.5
211798.0,961,518.5
211848.0,960,518.5
211898.0,960,518.5
211948.0,961,518.5
211998.0,960,518.5
212048.0,960,518.5
212098.0,961,518.5
212148.0,960,518.5
212198.0,961,518.5
212248.0,961,518.5
212298.0,961,518.5
212348.0,961,518.5
212398.0,961,518.5
212448.0,961,518.5
212498.0,961,518.5
212548.0,960,518.5
212598.0,960,518.5
212648.0,960,518.5
212698.0,960,518.5
212748.0,960,518.5
212798.0,961,518.5
212848.0,960,518.5
212898.0,961,518.5
212948.0,960,518.5
212998.0,960,518.5
213048.0,961,518.5
213098.0,960,518.5
213148.0,960,518.5
213198.0,960,518.5
213248.0,960,518.5
213298.0,961,518.5
213348.0,961,518.5
213398.0,960,518.5
213448.0,960,518.5
213498.0,960,518.5
213548.0,960,518.5
213598.0,961,518.5
213648.0,961,518.5
213698.0,960,518.5
213748.0,961,518.5
213798.0,961,518.5
213848.0,961,518.5
213898.0,961,518.5
213948.0,960,518.5
213998.0,961,518.5
214048.0,961,518.5
214098.0,961,518.5
214148.0,961,518.5
214198.0,961,518.5
214248.0,961,518.5
214298.0,962,518.5
214348.0,961,518.5
214398.0,960,518.5
214448.0,961,518.5
214498.0,961,518.5
214548.0,960,518.5
214598.0,960,518.5
214648.0,960,518.5
214699.0,961,518.5
214749.0,960,518.5
214799.0,959,518.5
214849.0,960,518.5
214899.0,960,518.5
214949.0,960,518.5
214999.0,961,518.5
215049.0,960,518.5
215099.0,961,518.5
215149.0,961,518.5
215199.0,961,518.5
215249.0,961,518.5
215299.0,960,518.5
215349.0,960,518.5
215399.0,961,518.5
215449.0,960,518.5
215499.0,960,518.5
215549.0,960,518.5
215599.0,960,518.5
215649.0,960,518.5
215699.0,960,518.5
215749.0,960,518.5
215799.0,960,518.5
215849.0,959,518.5
215899.0,960,518.5
215949.0,960,518.5
215999.0,959,518.5
216049.0,960,518.5
216099.0,959,518.5
216150.0,959,518.5
216200.0,959,518.5
216250.0,959,518.5
216300.0,959,518.5
216350.0,959,518.5
216400.0,959,518.5
216450.0,959,518.5
216500.0,960,518.5
216550.0,959,518.5
216600.0,959,518.5
216650.0,959,518.5
216700.0,959,518.5
216750.0,959,518.5
216800.0,959,518.5
216850.0,959,518.5
216900.0,959,518.5
216950.0,959,518.5
217000.0,959,518.5
217050.0,960,518.5
217100.0,959,518.5
217150.0,959,518.5
217200.0,960,518.5
217250.0,960,518.5
217300.0,959,518.5
217350.0,959,518.5
217400.0,959,518.5
217450.0,959,518.5
217500.0,959,518.5
217550.0,959,518.5
217600.0,959,518.5
217650.0,959,518.5
217700.0,959,518.5
217750.0,959,518.5
217800.0,958,518.5
217850.0,959,518.5
217900.0,959,518.5
217950.0,959,518.5
218000.0,959,518.5
218050.0,959,518.5
218100.0,959,518.5
218150.0,960,518.5
218200.0,960,518.5
218250.0,960,518.5
218300.0,960,518.5
218350.0,959,518.5
218400.0,960,518.5
218450.0,960,518.5
218500.0,960,518.5
218550.0,960,518.5
218600.0,960,518.5
218650.0,960,518.5
218700.0,961,518.5
218750.0,960,518.5
218800.0,960,518.5
218850.0,960,518.5
218900.0,960,518.5
218950.0,960,518.5
219000.0,960,518.5
219051.0,960,518.5
219101.0,960,518.5
219151.0,960,518.5
219201.0,960,518.5
219251.0,961,518.5
219301.0,960,518.5
219351.0,959,518.5
219401.0,960,518.5
219451.0,959,518.5
219501.0,959,518.5
219551.0,960,518.5
219601.0,959,518.5
219651.0,959,518.5
219701.0,959,518.5
219751.0,960,518.5
219801.0,960,518.5
